ear_mean,ear_std,ear_min,ear_max,ear_median,ear_skew,ear_kurtosis,ear_trend,blink_mean,blink_std,blink_min,blink_max,blink_trend,gaze_mean,gaze_std,gaze_min,duration_minutes,duration_log,ear_blink_interaction,low_blink_indicator,low_ear_indicator,label
0.2951133,0.021286475,0.23165894,0.3262534,0.3014591,-1.1453612,1.152504,-0.00466985,11.952293,1.7697941,7.63152,15.373735,-0.34484392,0.6650363,0.09825294,0.42161107,36.24462,7.6850953,3.4915595,0.0,0.0,1
0.34463033,0.01811704,0.31461766,0.38598856,0.3445146,0.43849346,-0.3051356,0.0027082437,21.245684,1.9610949,18.304283,25.183704,0.1194446,0.8911526,0.09202436,0.66586524,25.434776,7.331117,7.160656,0.0,0.0,0
0.267324,0.018223708,0.2362865,0.30899867,0.2648931,0.2725355,-0.4770036,0.0015917736,8.967669,1.8409408,6.2121058,12.519142,-0.25954613,0.58773464,0.08231598,0.38837707,66.47189,8.291374,2.342844,1.0,0.0,2
0.20654485,0.017522497,0.17351267,0.24143118,0.208585,0.2494584,-0.41502845,0.009335959,5.096611,2.0502627,1.0128866,10.351105,0.053494867,0.44459566,0.0823451,0.28183472,117.86005,8.863984,1.0070007,1.0,1.0,3
0.21848144,0.019109963,0.18210468,0.25661495,0.21967717,-0.052559678,-0.81568944,0.009972285,2.4117472,1.7830217,0.0,5.4694977,-0.4553338,0.633877,0.09329812,0.43016726,91.29396,8.608612,0.46243358,1.0,1.0,3
0.30395728,0.019720208,0.26228562,0.36044848,0.30228302,0.21214406,0.83709264,-0.0006358961,16.350574,2.0233302,12.892832,20.690777,0.42168263,0.8002131,0.121796034,0.555748,13.390417,6.690128,4.8765025,0.0,0.0,0
0.32552254,0.02123577,0.2614626,0.36807278,0.3252494,-0.5147639,1.3620272,0.008210149,23.746574,2.0775454,20.737247,28.531052,0.48767933,0.87450606,0.104644336,0.6334697,29.718237,7.486666,7.9855347,0.0,0.0,0
0.3377833,0.01905644,0.30201727,0.3699176,0.3381183,-0.0018953906,-0.92546284,-0.008041705,20.724735,2.2141643,16.644642,25.505009,-0.48570403,0.92196256,0.08997128,0.6717488,9.467242,6.343941,6.8649654,0.0,0.0,0
0.24132608,0.025062434,0.19390969,0.29452503,0.24328484,-0.034690622,-0.63035226,0.009610096,5.1170616,1.8276242,1.8916768,8.447246,-0.14187384,0.31421134,0.09801483,0.039860222,101.6963,8.716499,1.2279843,1.0,1.0,3
0.2758335,0.013798679,0.25189632,0.30213058,0.27593115,0.11215914,-0.841631,0.0019826407,9.874572,1.8036668,5.241171,13.194709,0.25235194,0.6852373,0.101533264,0.5070858,30.739443,7.5204334,2.6966856,1.0,0.0,1
0.24933618,0.021384746,0.19937034,0.3035173,0.24926625,0.054755732,0.48588908,-0.0065879943,9.452875,1.6301472,5.97132,12.61419,0.32207444,0.7483206,0.09565247,0.56258863,46.635155,7.9370565,2.1730864,1.0,1.0,2
0.20551847,0.020150855,0.17083764,0.24472415,0.20857824,0.16732147,-0.7362035,0.0075983326,3.8751132,2.169674,0.045951318,8.963352,-0.44597554,0.4218575,0.118082754,0.17014363,100.85034,8.708147,0.65730995,1.0,1.0,3
0.3116278,0.020998236,0.2803569,0.35773885,0.31091693,0.21985109,-0.7705511,-0.0009801269,21.190264,1.6326642,17.03237,24.672949,-0.09950921,0.7476166,0.09245139,0.4951574,20.63226,7.122008,6.5596704,0.0,0.0,0
0.27801332,0.018874219,0.24770488,0.3192233,0.27762154,0.18570484,-0.66523635,-0.009916415,9.36115,2.4933383,2.8403916,12.919457,-0.06741601,0.78393275,0.06719849,0.6334032,44.63115,7.89315,2.6906674,1.0,0.0,1
0.21687284,0.018052302,0.1900304,0.25888413,0.213338,0.6485766,-0.34894457,-0.0065579903,8.5973625,1.7518035,5.2929454,12.284123,-0.39947534,0.5984152,0.090315536,0.43541136,43.101524,7.8582897,1.752719,1.0,1.0,2
0.23067066,0.020521468,0.19369009,0.28043193,0.23012386,0.12129893,-0.15206085,-0.009124337,4.3734922,1.6432234,0.12149326,7.616382,-0.0029977344,0.3293683,0.101131044,0.110570736,105.96631,8.757623,0.96658885,1.0,1.0,3
0.29955807,0.021368148,0.2512487,0.34792286,0.29869312,0.07698496,-0.010787943,0.006111488,10.798415,1.6315138,7.4858565,14.670947,-0.323553,0.7376748,0.09318825,0.58095986,25.530817,7.334883,3.2846231,0.0,0.0,1
0.32203776,0.015520548,0.29628876,0.35103214,0.32186684,0.064214945,-1.0039154,0.0068271216,20.757406,2.227022,16.76348,25.3824,0.18214978,0.8895059,0.08805177,0.71385264,12.860078,6.6497674,6.623394,0.0,0.0,0
0.21949656,0.021612136,0.17650811,0.27291808,0.2207662,0.09149224,-0.26417625,0.0045542587,6.71251,2.3107338,2.1969457,10.721697,-0.4775122,0.59007376,0.10568076,0.3593623,44.54576,7.891236,1.3270286,1.0,1.0,2
0.3078058,0.01915953,0.2737647,0.36002895,0.3028705,0.5846315,0.32611924,-0.0022304715,15.219713,1.650184,11.31297,17.708862,0.11389563,0.77246827,0.109271616,0.5204928,16.878408,6.9213667,4.727258,0.0,0.0,0
0.23998895,0.018818593,0.19949709,0.27382603,0.24013302,-0.37298214,-0.4834272,0.007880989,2.1169178,1.6418233,0.0,5.9494014,-0.44172487,0.30084196,0.082896374,0.15766484,75.782875,8.422437,0.4927965,1.0,1.0,3
0.27547294,0.017617997,0.2283484,0.30528995,0.27670792,-0.5465501,-0.0667995,-0.008330866,13.709745,1.8777331,7.6954846,17.375277,0.0074017397,0.5928933,0.08525358,0.3934981,36.658085,7.696433,3.6744027,0.0,0.0,1
0.27811858,0.018531336,0.2371418,0.33215925,0.27431065,0.63822573,0.9579458,-0.0064016655,13.013556,2.0498729,8.799265,18.90585,-0.041920442,0.7291419,0.0923023,0.5308672,35.17977,7.6552896,3.7846375,0.0,0.0,1
0.24387494,0.019957501,0.2083088,0.28932244,0.24087991,0.4137536,-0.09892335,-0.005699749,5.044229,2.1838055,0.0,9.922145,-0.44732523,0.64879996,0.122024685,0.3291731,60.98703,8.205279,1.3749198,1.0,1.0,2
0.28550828,0.018688856,0.2516411,0.3174915,0.2871674,-0.003132445,-1.0824137,-0.0013778935,12.971159,1.710121,9.405636,16.106363,-0.37765178,0.87321013,0.074624576,0.66507983,12.994529,6.660155,3.702073,0.0,0.0,0
0.17918591,0.018975599,0.15,0.21671271,0.17547545,0.12061497,-1.0165443,0.0009815168,3.1618454,1.9201337,0.0,6.281192,0.14229654,0.574042,0.10997033,0.35210654,110.03333,8.7952795,0.63499504,1.0,1.0,3
0.23480833,0.022494927,0.16421746,0.2858508,0.23747192,-0.6711922,1.7277473,0.0014820445,8.327634,1.8957543,4.127388,10.9545355,0.16654623,0.54699147,0.10353708,0.37241596,66.15133,8.286542,1.9998349,1.0,1.0,2
0.3190295,0.023000121,0.27329865,0.36260566,0.3185923,0.12761469,-0.6615175,0.002326068,15.833125,1.9535257,12.224991,19.706,-0.29841524,0.7467618,0.073574536,0.5821347,8.181892,6.1983027,4.970706,0.0,0.0,0
0.33161765,0.0203864,0.28858677,0.373812,0.33343548,0.019102616,-0.7441667,0.0016023556,11.838985,1.8712626,7.6737423,16.822819,0.1588638,0.74957925,0.119686216,0.5065917,8.620876,6.250463,3.9398596,0.0,0.0,0
0.1820886,0.016250614,0.15192108,0.20772007,0.1845584,-0.22302835,-1.1397558,-0.0052552167,2.7755482,2.1775773,0.0,8.186174,0.25374737,0.3512892,0.08280375,0.17034958,64.61644,8.263071,0.48096976,1.0,1.0,3
0.19220383,0.02070531,0.1516856,0.24066275,0.19066054,0.3029451,-0.61602604,0.0068348492,4.9551673,1.946847,0.0,9.42546,-0.4033993,0.34716335,0.08713349,0.20047009,115.79168,8.846281,0.9368335,1.0,1.0,3
0.29192948,0.020772513,0.23804335,0.3264816,0.29657197,-0.7194395,0.31053486,0.009762563,13.512732,2.2596982,9.419625,18.944067,-0.44871473,0.682648,0.108788066,0.46235046,41.53822,7.8213596,3.8595572,0.0,0.0,1
0.18683493,0.022243157,0.15,0.23646161,0.18783943,-0.00961823,-0.7804846,-0.0032896241,3.5857503,1.9499958,0.0,7.901176,-0.07459858,0.487484,0.106222145,0.27250054,117.88149,8.864165,0.695152,1.0,1.0,3
0.26711687,0.019028803,0.21528666,0.30020788,0.2686749,-0.5673037,0.5385651,-0.008291442,9.340963,2.102605,5.7201133,14.082094,-0.03535855,0.5865951,0.11755554,0.38726035,65.82333,8.281572,2.537136,1.0,0.0,2
0.20750797,0.017358636,0.159697,0.24277875,0.20806313,-0.21622162,0.57806367,-0.0047138226,1.8062552,1.5019598,0.0,5.367691,-0.23775668,0.2963343,0.11126234,0.0,80.73584,8.485734,0.50426656,1.0,1.0,3
0.283522,0.021046069,0.23766916,0.3350698,0.2828461,0.16237383,0.22916085,0.0051844255,11.482165,1.9612881,6.5526986,15.318484,0.16994444,0.6226621,0.0809511,0.42501727,33.410305,7.603708,3.1961706,0.0,0.0,1
0.3431922,0.022242565,0.28787753,0.4,0.34615776,0.06000768,0.52018756,-0.005769206,19.807814,1.7428619,16.614666,23.116,0.31822357,0.8041291,0.08116389,0.6418855,19.771,7.0794034,6.7784195,0.0,0.0,0
0.21893863,0.018631129,0.19265153,0.26680833,0.22127113,0.54523623,-0.12755439,-0.0097984085,6.811272,1.8105232,2.4145977,10.301422,-0.3034527,0.6039605,0.105000734,0.40813714,51.576183,8.037727,1.7127008,1.0,1.0,2
0.2928176,0.02273299,0.24581665,0.3330381,0.29510373,-0.15860133,-0.8830742,0.009506468,10.036381,1.7314907,6.076315,14.389208,-0.091734044,0.73240834,0.08577826,0.48964056,36.02583,7.6790433,2.8342133,1.0,0.0,1
0.29399735,0.017813139,0.25779393,0.33189306,0.29590365,0.041601352,-0.39033982,-0.0031769485,20.597645,2.1829934,16.48195,25.24522,0.4800213,0.75746727,0.105186485,0.5512011,13.576018,6.7038765,5.8288546,0.0,0.0,0
0.2007352,0.022638492,0.16462828,0.2549399,0.19711378,0.59691805,-0.26270398,0.00054495945,4.262208,2.0341754,0.05922289,7.9290557,0.44916606,0.5759838,0.096634,0.41669527,119.09241,8.874384,0.7823373,1.0,1.0,3
0.262578,0.018985637,0.22293453,0.29734787,0.26705277,-0.42981645,-0.5661765,-0.007146568,11.234548,2.3772366,7.487697,15.432441,0.38065377,0.7107721,0.09611626,0.52668494,29.965199,7.4949374,2.992207,0.0,0.0,1
0.1770799,0.019913815,0.15,0.21815838,0.1716465,0.50008327,-0.8767129,0.008044023,3.020737,1.8589269,0.0,7.3503127,0.39165196,0.3463371,0.08325875,0.19985086,114.21043,8.832533,0.4784211,1.0,1.0,3
0.27578694,0.016374478,0.24215925,0.329163,0.27455842,1.024208,2.1287243,-0.009460092,9.968537,1.8034066,6.7585535,13.26952,-0.3221814,0.67079556,0.0967836,0.4843383,20.095682,7.0956783,2.6835365,1.0,0.0,1
0.2347904,0.02128092,0.19177715,0.27105108,0.2375029,-0.31290802,-0.56336516,-0.00157175,9.498828,1.5071583,7.037913,12.187433,-0.26806295,0.66726923,0.09914402,0.49062008,53.382385,8.072138,2.1176136,1.0,1.0,2
0.23352169,0.017589537,0.18791088,0.26765278,0.23525335,-0.34728742,0.03810887,0.00930567,5.132109,2.049567,0.6877085,8.647621,-0.3365661,0.57333946,0.10106214,0.39530388,56.03263,8.120576,1.195272,1.0,1.0,2
0.31335804,0.02139007,0.25914922,0.34325987,0.31745723,-0.66353494,-0.060360443,-0.0013677516,18.670368,2.2233174,12.50715,24.233843,0.10525308,0.8496351,0.0921518,0.65751714,10.662971,6.462683,5.750194,0.0,0.0,0
0.29494599,0.018157339,0.25698686,0.32514462,0.29214028,-0.17649022,-0.95141923,0.0036860881,8.730918,1.6370046,4.456812,12.979134,0.22422211,0.7659731,0.096367925,0.6281611,26.436617,7.3697248,2.8438156,1.0,0.0,1
0.23521683,0.020419847,0.18778025,0.2740246,0.23599905,-6.362675e-05,-0.5657843,-0.005405236,4.800712,1.3995243,2.026436,7.130668,0.028785972,0.5368258,0.1147759,0.2641011,67.93286,8.313109,1.1693609,1.0,1.0,2
0.29631642,0.018245405,0.26254582,0.33767623,0.29498354,0.016218118,-0.41543046,0.0012434819,11.156175,1.6292471,7.602351,14.194317,0.23201926,0.6792559,0.0903236,0.5265979,43.943024,7.877618,3.4585319,0.0,0.0,1
0.2042513,0.018469824,0.16253357,0.23674725,0.2091418,-0.3866785,-0.3999135,-0.0014504801,5.0642004,2.036057,0.6379169,9.261704,-0.16319282,0.28741336,0.1092675,0.051815256,100.54948,8.70516,1.0973126,1.0,1.0,3
0.327455,0.021387616,0.28987908,0.36444217,0.32785547,-0.20852034,-0.8949444,0.009985005,24.420048,1.8622066,20.789186,27.821024,0.14258435,0.9223706,0.090815306,0.68161464,17.050392,6.9314947,8.00329,0.0,0.0,0
0.2727973,0.023096424,0.23925689,0.3441405,0.27080426,1.1140672,1.5664883,-0.0030463825,12.119042,1.838724,8.877466,16.955162,0.41065434,0.7695658,0.10122694,0.53032404,44.130905,7.8818827,3.198993,0.0,0.0,1
0.25648236,0.019203536,0.21198487,0.29581264,0.2589544,-0.41618153,-0.13880683,-0.0036240693,7.8157463,1.8970656,3.7722723,11.026516,-0.078004375,0.62915564,0.09290871,0.43210217,62.49912,8.229764,2.0837162,1.0,0.0,2
0.27179316,0.020314116,0.23189951,0.31458506,0.26959437,0.09550699,-0.4116291,-0.005214611,10.363385,1.6585988,7.161195,13.406332,0.47158232,0.6374226,0.07851566,0.45750087,33.287437,7.600025,2.8066428,0.0,0.0,1
0.25860924,0.019748861,0.22518323,0.30713913,0.258394,0.34299076,-0.06586895,-0.006365021,13.274756,1.712882,10.046747,16.925318,0.1939604,0.66849875,0.082301125,0.5030243,28.753456,7.453682,3.3250356,0.0,0.0,1
0.2272911,0.020963214,0.18814968,0.27245829,0.22356392,0.15208676,-0.7545511,0.00068333786,6.534946,2.234186,2.7206135,11.358366,-0.467961,0.5496453,0.11358483,0.34056306,65.21312,8.272261,1.4179729,1.0,1.0,2
0.26830506,0.02112473,0.22712615,0.32333568,0.2643535,0.39030784,-0.058409896,-0.006293594,12.356791,2.196676,7.9441295,16.68728,-0.25620875,0.79477316,0.084364854,0.5975295,30.015194,7.4966035,3.2119114,0.0,0.0,1
0.2298559,0.021464102,0.19628386,0.26613003,0.22931883,0.1312981,-1.1729176,-0.006783665,7.8878336,1.9719969,3.6335871,12.823602,0.28742662,0.55974305,0.07727623,0.3829493,51.134106,8.029122,1.7468868,1.0,1.0,2
0.21463485,0.015810607,0.19421478,0.2622743,0.21407768,0.98174644,0.7538407,0.00090090936,3.2285447,1.6824669,0.15549488,6.2954288,-0.04451306,0.34310603,0.097968325,0.16417207,113.222404,8.823846,0.89796716,1.0,1.0,3
0.22713257,0.023364706,0.17625882,0.26770893,0.22993939,-0.3397519,-0.45720044,0.0016400546,10.137939,2.0486474,6.036564,13.944411,-0.004890441,0.56223273,0.09801336,0.39077017,51.597885,8.038148,2.2088943,1.0,1.0,2
0.25695655,0.023260018,0.20194821,0.30710417,0.25749213,-0.1301772,0.05568827,0.0057386225,6.9398613,1.848643,2.943718,10.42708,-0.49191394,0.56796825,0.0967749,0.2957169,67.80847,8.311277,1.6294457,1.0,0.0,2
0.23613438,0.01569647,0.2141579,0.26416153,0.23491341,0.2022282,-1.2480212,-0.00010468899,8.060974,1.9479277,3.308723,13.255579,-0.27246717,0.52981496,0.1001712,0.2907807,55.416775,8.109528,1.836606,1.0,1.0,2
0.19843976,0.01817641,0.1522568,0.22063448,0.20601584,-0.6501325,-0.56317645,-0.005878396,3.1515,1.9465191,0.0,7.810019,0.43814462,0.32906288,0.09527585,0.16288891,97.87142,8.678169,0.60261554,1.0,1.0,3
0.25128314,0.02158392,0.19743046,0.30128035,0.24983768,0.12880054,0.2939581,-0.0055583525,8.159328,2.254636,4.2458816,13.10166,0.39922127,0.4838024,0.07034695,0.35607898,61.135117,8.207704,2.062309,1.0,0.0,2
0.23281683,0.015889538,0.2036288,0.25961462,0.23002566,-0.024223698,-1.0675081,0.0064002806,8.760295,2.1084554,4.675617,13.429648,0.4662645,0.54010826,0.090158485,0.34821653,60.899036,8.2038355,1.9234407,1.0,1.0,2
0.23252544,0.018273162,0.18384326,0.26437768,0.23289874,-0.38710496,-0.1871361,0.008112188,5.364246,2.3825755,1.2438502,10.241577,0.26065084,0.55238706,0.09461959,0.3769994,68.787346,8.325606,1.1986115,1.0,1.0,2
0.26083833,0.017468022,0.23657258,0.30888227,0.25770143,0.71177155,0.10888436,0.005185677,6.024916,2.090251,2.3949807,10.472333,0.1047952,0.52360296,0.11551019,0.3124356,51.346706,8.03327,1.5300967,1.0,0.0,2
0.19616081,0.017940652,0.16983275,0.22911124,0.19164072,0.42762262,-1.0625565,0.0034192442,4.3683,1.7195786,0.5590204,7.8246136,-0.38698584,0.4548456,0.08017634,0.31271747,73.433365,8.39095,0.8154787,1.0,1.0,3
0.3314983,0.023357209,0.29596615,0.39489913,0.32861525,0.52948034,-0.11971717,-0.0038092576,20.541609,1.3811052,17.783981,23.258654,-0.39799044,0.74489635,0.113379784,0.5337019,5.111549,5.729102,6.8547783,0.0,0.0,0
0.2462849,0.018928723,0.21219993,0.29812825,0.24771331,0.42472288,0.4896939,-0.00059391605,5.533346,1.9121797,2.0070438,8.143562,0.30786437,0.47581276,0.10083498,0.30338994,65.21855,8.272344,1.4707729,1.0,1.0,3
0.26920116,0.019512793,0.23237644,0.30659124,0.26898497,0.0045526098,-0.80255187,0.002515387,8.789014,2.0808332,3.2994766,12.593001,-0.11572461,0.54792327,0.0897068,0.3882434,44.43036,7.888643,2.4669771,1.0,0.0,2
0.27284524,0.02004906,0.22374296,0.3086888,0.2694369,-0.36009675,-0.17955886,-0.00040647527,8.144498,1.8952864,4.5533895,12.681465,-0.19910906,0.50930226,0.083453715,0.33972347,45.00465,7.9014807,2.2957804,1.0,0.0,2
0.28655383,0.019240731,0.23681265,0.33892003,0.2861207,0.14152417,0.9231648,-0.00019550057,13.994075,2.5137715,8.017863,20.893705,0.09093724,0.66460973,0.09328197,0.44733122,31.324764,7.5392857,3.965146,0.0,0.0,1
0.28183448,0.01946385,0.23358727,0.31907812,0.2834954,-0.4973626,0.28667527,0.00126037,12.93036,1.9463445,8.908292,16.37376,0.3701366,0.6290706,0.08340354,0.45789918,24.115324,7.277883,3.6641698,0.0,0.0,1
0.21547133,0.02194642,0.17274451,0.2566246,0.21612991,-0.003675999,-0.9831669,-0.004023499,2.3945122,1.6201875,0.0,6.245561,0.029014926,0.46411544,0.1035982,0.2729805,67.224434,8.302629,0.56151485,1.0,1.0,3
0.19043419,0.019845447,0.15,0.23697704,0.1872982,0.0458467,-0.25230753,0.0077390647,2.4359145,1.8553873,0.0,6.581784,-0.33298975,0.36415648,0.09282394,0.12683958,108.895836,8.784889,0.4112333,1.0,1.0,3
0.2917243,0.022032715,0.25762066,0.34295577,0.28564677,0.43417,-0.8094703,-0.002802627,8.889882,1.5800458,5.1444945,12.293576,-0.11378711,0.68435746,0.098345175,0.5271935,41.810513,7.827891,2.731145,1.0,0.0,1
0.31173182,0.019629717,0.2609016,0.35028756,0.31494164,-0.4636063,0.060131084,0.0021240185,15.068688,1.6432576,11.9690695,18.542557,0.033404775,0.7174597,0.08656785,0.60483634,7.2603583,6.0790668,4.637613,0.0,0.0,0
0.24620831,0.021451257,0.21158302,0.29671183,0.24023756,0.36551192,-0.6784824,0.00921624,6.3398767,2.2693758,2.7952971,10.728898,0.4850307,0.5342175,0.09911716,0.27896908,50.041935,8.007539,1.5339067,1.0,1.0,2
0.2722716,0.016581165,0.23656228,0.30112657,0.27365938,-0.32635325,-0.70974565,-0.0076979217,8.378928,1.804676,4.6674953,12.581313,0.019015387,0.5489002,0.09194167,0.39661402,68.3647,8.319445,2.3531702,1.0,0.0,2
0.29896516,0.016077595,0.2772553,0.34157303,0.2947218,0.87331957,0.16101235,0.0023243197,22.21601,2.3173075,18.0524,26.664402,0.20437707,0.69363964,0.11107818,0.55746174,10.296037,6.427721,6.4564877,0.0,0.0,0
0.30571812,0.016758764,0.2713089,0.34904376,0.30840197,0.20408507,0.14472538,0.00012982047,20.779253,1.9575313,17.405827,25.3216,0.45803997,0.6880504,0.097719274,0.4947365,13.837335,6.7229185,6.43229,0.0,0.0,0
0.2908125,0.01894901,0.25746554,0.32381454,0.28882977,0.083904676,-1.1589545,0.001241259,13.185686,1.9997282,8.692893,16.631153,-0.16354384,0.6732274,0.08206415,0.40832725,30.633236,7.516974,3.8741205,0.0,0.0,1
0.30598623,0.018308789,0.26957318,0.34075806,0.308325,-0.25956553,-0.29116002,-0.0018371788,18.998962,2.0460687,15.256766,22.997185,0.027982015,0.82947856,0.11256316,0.6173333,11.757296,6.560235,5.734073,0.0,0.0,0
0.23377399,0.021487275,0.19972815,0.2721064,0.23242682,0.07733886,-1.2557023,-0.006572031,6.4654036,1.8729036,2.5166562,10.751567,0.32664222,0.5450263,0.097134255,0.35335597,53.395626,8.072386,1.4579836,1.0,1.0,2
0.21337146,0.023348637,0.1791208,0.25959638,0.21083932,0.5004057,-0.6593647,-0.0057856515,3.9136522,1.7334586,0.39783126,9.29178,0.30447438,0.4595925,0.103863105,0.2560771,64.866196,8.266928,0.7769633,1.0,1.0,3
0.22441185,0.016785122,0.18990192,0.2497298,0.22731893,-0.26003447,-1.02682,0.007937478,6.691385,2.073385,2.929622,11.521235,0.2747039,0.30817133,0.049057607,0.20064855,93.742775,8.6350765,1.439317,1.0,1.0,3
0.26759207,0.01948353,0.22580075,0.30861342,0.26579705,-0.0031327102,-0.30687985,0.004809448,13.512177,1.5237455,11.111722,17.576546,0.2372505,0.69380814,0.096531704,0.51121163,34.534103,7.6367745,3.496567,0.0,0.0,1
0.21505414,0.02159098,0.16147874,0.25679892,0.2217988,-0.97775495,0.7289855,-0.009927708,7.129656,1.5880263,4.2311034,10.382782,-0.48692727,0.4974366,0.101898775,0.32679588,105.37725,8.752049,1.3661507,1.0,1.0,3
0.29546544,0.017820207,0.255117,0.3379302,0.29266012,0.28956825,0.2094362,-0.00053385133,13.866014,1.5386381,9.964446,16.25405,0.20756431,0.79224354,0.07976449,0.6165935,32.118267,7.564288,3.8616526,0.0,0.0,1
0.24726371,0.020471297,0.20112692,0.27921653,0.24958612,-0.08507977,-0.81292725,0.001042923,8.934012,1.9462823,4.7050176,13.229733,0.32108548,0.5240658,0.09391331,0.31893384,65.92264,8.283079,2.0985367,1.0,1.0,2
0.26593587,0.015467545,0.22504893,0.29750204,0.26408604,-0.06479393,0.21920156,-0.003753773,12.611225,1.9320203,8.81477,16.188,0.2049206,0.60818994,0.08656326,0.3226395,23.053534,7.2328863,3.3627555,0.0,0.0,1
0.22253533,0.023137277,0.19036473,0.2717092,0.22010866,0.30908707,-0.95210475,-0.00062144786,6.35545,1.5273539,3.3324313,8.754474,-0.21416216,0.3587376,0.086541675,0.17480206,113.42146,8.825603,1.3371799,1.0,1.0,3
0.22309287,0.018717367,0.19096392,0.27176207,0.22041067,0.4704446,-0.29207405,-0.006840895,9.4574375,2.2283463,3.943779,13.441703,-0.17333044,0.67749816,0.11571448,0.428504,53.456905,8.073532,2.1068304,1.0,1.0,2
0.25688288,0.0233149,0.20609705,0.30950692,0.2623567,-0.13377127,-0.10465609,0.009502754,11.022171,2.145257,6.0205636,14.961762,-0.0679657,0.64146125,0.081597805,0.42286894,20.27748,7.104677,2.8175874,0.0,0.0,1
0.19554557,0.019223245,0.16777416,0.26579845,0.19221462,1.640855,3.7333152,0.0030065128,3.1207724,1.9987648,0.0,6.3565617,-0.107093945,0.54978985,0.07679351,0.38132513,72.80235,8.382321,0.44553068,1.0,1.0,3
0.29323152,0.020829733,0.25195414,0.3287105,0.29509246,-0.29197642,-0.9939211,0.008630394,13.056557,2.0511565,9.331458,17.790068,-0.15273724,0.70396733,0.09209311,0.4894897,23.566664,7.2548847,3.7901053,0.0,0.0,0
0.25310048,0.024032304,0.21470596,0.31650063,0.25338754,0.6972518,0.21461394,0.0004782168,4.582728,1.7187374,0.42124233,8.901113,0.25757107,0.596444,0.084335215,0.42621797,45.469353,7.91175,1.297363,1.0,0.0,2
0.32812876,0.020805784,0.27036738,0.36779314,0.32694626,-0.5137882,0.4414429,-0.008619831,14.925368,1.91573,10.709187,19.312998,-0.131765,0.7721462,0.07758812,0.6476009,6.6113977,5.985657,4.8436704,0.0,0.0,0
0.2865479,0.017707175,0.24750409,0.33036497,0.28710738,-0.0022137489,0.50592536,0.007878124,13.248165,2.1767015,8.157767,17.93878,-0.47899476,0.93111396,0.07830782,0.72689027,13.192855,6.6752825,3.7789807,0.0,0.0,0
0.20023996,0.0178154,0.16143212,0.23927599,0.20186411,-0.15482932,-0.09994147,-0.008835798,3.8108435,1.7445143,1.0271988,6.947502,-0.22819312,0.3501194,0.10502481,0.061129767,84.47182,8.53096,0.8270576,1.0,1.0,3
0.231997,0.020684844,0.19581547,0.28404462,0.23073637,0.26440597,-0.41676924,0.0033220684,5.2450457,1.9506053,1.2763208,9.855143,-0.38113242,0.62443334,0.10977533,0.32130647,61.453,8.212889,1.1944396,1.0,1.0,2
0.26339886,0.016804136,0.23161313,0.30144247,0.26267263,0.3082182,-0.16240571,0.008111358,13.81374,2.044679,8.866323,18.136139,-0.083662145,0.74123454,0.13287957,0.48004007,21.75263,7.174845,3.65021,0.0,0.0,1
0.28769103,0.020816064,0.24676761,0.3428188,0.28937727,0.30378538,0.5169658,-0.009872067,21.04333,1.9984547,17.547258,24.862179,-0.42989475,0.791936,0.09204132,0.605219,25.415785,7.3303704,5.97447,0.0,0.0,0
0.28328872,0.018434526,0.24460116,0.3248891,0.28426775,0.13124974,-0.06849709,-0.006272341,11.73506,1.9707333,7.729609,15.146557,0.27783468,0.7136591,0.09911309,0.5381975,27.66079,7.414963,3.329368,0.0,0.0,1
0.30699903,0.02260751,0.2530233,0.34969226,0.30747893,-0.26796934,-0.35204384,0.0075755357,11.577909,1.7769716,7.404283,15.959915,-0.39660463,0.6487745,0.10234008,0.45317048,43.63114,7.8704977,3.5782652,0.0,0.0,1
0.33077142,0.023114627,0.2810804,0.37791234,0.330552,-0.014053746,-0.35885802,0.009914755,24.385174,1.7155089,21.43631,28.266981,0.4927022,0.8401838,0.094633594,0.628016,18.218779,6.9977117,8.127576,0.0,0.0,0
0.25062162,0.02382623,0.20060416,0.2920313,0.25314468,-0.33839643,-0.65906376,0.0096768355,5.2400765,1.702297,2.3681924,9.545956,0.10841414,0.4108334,0.11242295,0.18826395,85.85484,8.547196,1.2692772,1.0,1.0,3
0.2904899,0.024955492,0.24658528,0.33725622,0.29208675,0.14526448,-1.0345623,-0.0013180702,11.365717,1.5727192,8.750524,15.4445095,0.13825348,0.71287036,0.10668877,0.47916156,28.527544,7.445799,3.4469097,0.0,0.0,1
0.34394848,0.021486986,0.30670768,0.38679123,0.34577477,0.0021872947,-0.99102914,0.00683136,18.692057,1.7017822,14.279825,21.057344,0.40006864,0.9125092,0.0766749,0.76099133,27.46787,7.407968,6.6059365,0.0,0.0,0
0.2749258,0.017615357,0.2421815,0.30880135,0.27745694,-0.09318294,-0.9585533,-0.004166124,13.472806,1.866607,9.379303,17.62867,0.46904445,0.6996108,0.08762906,0.50489277,25.176832,7.3209305,3.487522,0.0,0.0,1
0.3448561,0.022655455,0.30035788,0.3862138,0.34693366,0.018757442,-0.9930724,2.529804e-05,19.916445,2.424487,13.265723,24.256016,0.019828865,0.70076317,0.0887013,0.5151838,27.773478,7.419026,6.8645706,0.0,0.0,0
